time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
0.0,-73.80034026888194,32.496041858259886,-9.239208908053204,164.33937325406123,-41.5167708067945,123.80709894071948,-3.8862043599455647,-2.8400556321100208,-5.266967790525685,-18.070431360110295,2.1603525461009,-23.630262325928182,560.4918628247875,-1591.8127731885986,-1426.8918302703723,117.47122327458906,34.49665090857188,-1955.849721010631
0.0066711140760507,-73.95464676060145,32.37883073134667,-9.453199289177144,163.61638156861753,-41.430223857952875,122.85695201704917,-3.8240217064518616,-3.0163670979576858,-5.425316211138306,-18.053895611010738,2.1640720766941564,-23.844254307183565,558.0619159972332,-1579.585765602425,-1421.3852546385576,179.9383531242674,32.45031749048703,-1893.3604915954909
0.0133422281521014,-74.10646963896787,32.25459005777802,-9.673515159824774,162.89419059293309,-41.34353240348106,121.89837909545604,-3.7621050890243457,-3.1912884334990848,-5.583020937738526,-18.030426740763442,2.167577483000431,-24.051272924237377,555.7069980479657,-1566.807618479554,-1415.3131765399535,242.18000771647564,30.645322113058825,-1830.4162815831612
0.0200133422281521,-74.25581938295257,32.12337670394499,-9.900129497258114,162.17307731647387,-41.25670447555843,120.93166029368551,-3.700445969854688,-3.3647585339030046,-5.740019136923735,-18.000051216977102,2.1708957088067207,-24.251268738966406,553.4306134734554,-1553.481492136155,-1408.6763900184303,304.17106044267774,29.083631240151323,-1767.0377855938082
0.0266844563042028,-74.40270612205933,31.985249974874748,-10.133012765655128,161.45331761348424,-41.16974702361753,119.95707766216175,-3.639035426808248,-3.5367166573649227,-5.896248075707363,-17.962798293364234,2.174053909083818,-24.44419462285144,551.2361707046804,-1539.6107562832615,-1401.4759073396342,365.886523198839,27.767076993352486,-1703.2458529620376
0.0333555703802535,-74.54713962115652,31.84027159923427,-10.372132920614712,160.73518613178499,-41.08266590619093,118.97491509120296,-3.577864164215573,-3.707102448354729,-6.051645145788918,-17.918699993768097,2.1770794349877463,-24.63000577377692,549.1269801301127,-1525.1989894029668,-1393.712959102359,427.30155668883026,26.697356053562523,-1639.061480487434
0.0400266844563042,-74.68912926574528,31.688505713405025,-10.617455414633373,160.01895618223247,-40.99546588336072,117.98545821758016,-3.5169225238805453,-3.8758559607903686,-6.206147887831527,-17.867791095047988,2.1799998187427603,-24.80865973202082,547.1062521756852,-1510.249978039568,-1385.3889942618637,488.3914806547854,25.87602862839297,-1574.5058051225508
0.046697798532354895,-74.82868404767244,31.530018844631744,-10.868943203553581,159.3048996288861,-40.9081506098153,116.98899433045283,-3.4562004962988118,-4.042917681127947,-6.359694015737148,-17.810109108831384,2.182842758413165,-24.9801163954284,545.1770954426796,-1494.7677160057203,-1376.5056800649468,549.1317840301014,25.304517485877767,-1509.6000966010797
0.0533689126084056,-74.96581255129695,31.364879893248744,-11.12655675398358,158.5932867799285,-40.82072262851797,115.98581227671319,-3.395687732079958,-4.208228551358834,-6.512221440909681,-17.745694262141704,2.185636102571468,-25.14433803376297,543.342514904457,-1478.7564035036955,-1367.0649018966333,609.4981350108047,24.98410705496347,-1444.3657500089355
0.06004002668445631,-75.1005229401172,31.193160113987844,-11.390254051687979,157.88438627938382,-40.733183364990964,114.97620236577279,-3.335373553566911,-4.3717299919043695,-6.663668296496073,-17.674589476911,2.1884078348702007,-25.30128930222774,541.6054101629078,-1462.220446161874,-1357.0687630383613,669.4663910410371,24.91594259321402,-1378.824278301044
0.066711140760507,-75.23282294386723,31.014933096372005,-11.659990610948029,157.17846499967746,-40.645533122218936,113.9604562738247,-3.2752469666458053,-4.533363924398737,-6.813972961595661,-17.596840348387413,2.1911860585249903,-25.450937254152656,539.9685737654897,-1445.1644539866406,-1346.519584337596,729.0126087084719,25.10102942213325,-1312.9973047666222
0.07338225483655769,-75.36271984608963,30.83027474419951,-11.935719484890095,156.47578793508305,-40.55777107617518,112.93886694761436,-3.215296672739571,-4.6930727943505826,-6.963074085427801,-17.51249512244759,2.193998980716365,-25.59325135284083,538.4346895836688,-1427.5932402298838,-1335.4199037888282,788.1130535454952,25.540232230480996,-1246.9065554457773
0.0800533689126084,-75.49022047219167,30.639263254123644,-12.217391276780518,155.77661809609828,-40.46989527197359,111.9117285077534,-3.1555110809783824,-4.850799593674077,-7.1109106114480465,-17.42160467182475,2.1968748969179046,-25.72820348256919,537.0063312535656,-1409.5118201723324,-1323.7724760259678,846.744209732036,26.234274445920715,-1180.5738515002677
0.0867244829886591,-75.61533117799235,30.441979093333266,-12.504954152284542,155.08121640479436,-40.381902620649434,110.87933615161027,-3.095878320539959,-5.0064878830799975,-7.2574218014028915,-17.32422247126367,2.199842175158345,-25.85576795873847,535.685960679569,-1390.925409823016,-1311.5802717261613,904.8827896959835,27.18373767531151,-1114.0211015412929
0.09339559706470979,-75.7380578387665,30.23850497634014,-12.798353852686677,154.38984159118144,-40.29378889657116,109.84198605581135,-3.036386253152739,-5.160081814317591,-7.4025472593133825,-17.22040457161405,2.2029292402252625,-25.975921537167917,534.475926601653,-1371.8394245351453,-1298.8464769251102,962.5057436071552,28.38906121391914,-1047.2702939171947
0.1000667111407605,-75.8584058387925,30.0289258408791,-13.09753370906952,153.7027500906309,-40.205548735485415,108.79997527838736,-2.9770224857547425,-5.311526152257889,-7.546226955377622,-17.110209572874428,2.2061645578180658,-26.0886434225304,533.378463227095,-1352.2594775387665,-1285.574492244003,1019.5902687608535,29.850541623793923,-980.3434889639789
0.1067378252168112,-75.9763800614097,29.813328822927662,-13.40243465744739,153.02019594239908,-40.11717563319753,107.7536016605998,-2.9177743833009853,-5.460766296809277,-7.688401249782454,-16.993698596199117,2.2095766186579158,-26.19391527592394,532.3956889272725,-1332.1913783905663,-1271.7679320282132,1076.1138188470757,31.56833238152839,-913.2628112215798
0.1134089392928619,-76.09198487959132,29.591803230851895,-13.712995254851299,152.34243068929032,-40.02866194488848,106.70316372848079,-2.8586290817121176,-5.607748304656128,-7.8290109164144805,-16.870935254881037,2.2131939225624033,-26.291721221576086,531.5296050001673,-1311.6411313412498,-1257.4306233979412,1132.0541131015123,33.54244359557351,-846.0504416187949
