Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0370802124265489,0.00141063646634188,0.216636327236744,0,0,0,74.2934066480815,1.7670441021068,0.0322864027833848,-0.0124316820163097,2.14812775689737,-0.000118351466869729,2.27331694976714,0,0,0,0,0,0,package://kr16_l6/meshes/base_link.STL,0,0.2,0.2,1,0,0,0,0,0,0,package://kr16_l6/meshes/base_link.STL,,KR16-AV300.sldasm-Part-1-1-1;KR16-AV300.sldasm-Part-8-1-1,Coordinate System1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link_1,0.142305497750456,0.0226050566515005,0.567894773840482,0,0,0,21.6539975606358,0.409776844897082,0.0305560931237029,-0.224923596404671,0.68302608239356,0.0194477729138504,0.558909205843078,0,0,0,0,0,0,package://kr16_l6/meshes/link_1.STL,1,0.498039215686275,0,1,0,0,0,0,0,0,package://kr16_l6/meshes/link_1.STL,,KR16-AV300.sldasm-Part-15-1-1;KR16-AV300.sldasm-Part-2-1-1,Coordinate System1,Axis1,joint_1,revolute,0,0,0,0,0,0,base_link,0,0,-1,300,3,-1.57,1.57,,,5,5,,,,
link_2,-0.000159485611657739,0.316017075743468,0.0975517702338725,0,0,0,13.5187549094038,0.595735874292518,-0.00033959208906011,0.000241341250717348,0.0592222368371793,-0.0264042602214632,0.593909797905065,0,0,0,0,0,0,package://kr16_l6/meshes/link_2.STL,1,0.498039215686275,0,1,0,0,0,0,0,0,package://kr16_l6/meshes/link_2.STL,,KR16-AV300.sldasm-Part-14-1-1,Coordinate System3,Axis3,joint_2,revolute,0.26039598280534,-0.083,0.680374469295576,1.5707963267949,0,0,link_1,0,0,-1,300,3,-1.57,1.57,,,5,5,,,,
link_3,-0.0225066620192742,-0.127270400448892,-0.125077827967622,0,0,0,20.1226848736683,1.08899760672633,-0.0306219787461247,-0.00467363324796757,0.0760528892752689,-0.0339439600119559,1.09970632098879,0,0,0,0,0,0,package://kr16_l6/meshes/link_3.STL,1,0.498039215686275,0,1,0,0,0,0,0,0,package://kr16_l6/meshes/link_3.STL,,KR16-AV300.sldasm-Part-7-1-1;KR16-AV300.sldasm-Part-6-1-1;KR16-AV300.sldasm-Part-3-1-1;KR16-AV300.sldasm-Part-5-1-1;KR16-AV300.sldasm-Part-4-1-1,Coordinate System4,Axis4,joint_3,revolute,-0.000395982805339701,0.674625530704424,0.034,0,0,1.5707963267949,link_2,0,0,1,300,3,-1.57,1.57,,,5,5,,,,
link_4,2.33329962247009E-05,0.00569658399403629,-0.147113915359548,0,0,0,2.87297951118877,0.0235654746306512,-1.48066908871915E-06,-6.74729709833719E-06,0.0215035781328367,-0.00134422869806709,0.00666767944518143,0,0,0,0,0,0,package://kr16_l6/meshes/link_4.STL,1,0.498039215686275,0,1,0,0,0,0,0,0,package://kr16_l6/meshes/link_4.STL,,KR16-AV300.sldasm-Part-16-1-1,Coordinate System5,Axis5,joint_4,revolute,-0.0349999999999997,-0.97,-0.117,1.5707963267949,0,0,link_3,0,0,-1,300,3,-1.57,1.57,,,5,5,,,,
link_5,4.03631350565092E-10,-0.0323785102023002,0.0041815909681816,0,0,0,0.808099153279393,0.00178549408930983,1.15601664319987E-11,-1.64520814420352E-11,0.000760250254168187,0.000203502588831681,0.00176861762533441,0,0,0,0,0,0,package://kr16_l6/meshes/link_5.STL,1,0.498039215686275,0,1,0,0,0,0,0,0,package://kr16_l6/meshes/link_5.STL,,KR16-AV300.sldasm-Part-17-1-1,Coordinate System6,Axis6,joint_5,revolute,0,-0.014,0,-1.5707963267949,0,0,link_4,0,0,-1,300,3,-1.57,1.57,,,5,5,,,,
link_6,-4.44089209850063E-16,-9.64352557289187E-21,0.111884507331289,0,0,0,0.008033452510818,1.65232786199386E-06,2.91558290222439E-23,-9.6668283756098E-24,1.51208716593763E-06,1.88515043366526E-27,3.11335648098606E-06,0,0,0,0,0,0,package://kr16_l6/meshes/link_6.STL,0,0.2,0.2,1,0,0,0,0,0,0,package://kr16_l6/meshes/link_6.STL,,KR16-AV300.sldasm-Part-13-1-1,Coordinate System7,Axis7,joint_6,revolute,0,0,0.014,1.5707963267949,0,0,link_5,0,0,-1,300,3,-1.57,1.57,,,5,5,,,,
