time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
2.675116744496330856e+00,-9.790687499985634146e-01,3.216387605766599656e-01,-2.688598049757667807e-01,1.582413666857330536e+00,1.220877766505647388e+00,-6.720937537010014395e-01,-1.230669923888797701e+00,-1.239459361901624312e+00,-5.781965898448940822e-01,-7.910736283877806141e-01,-6.886628740050408926e-01,-1.884383983116109773e+00,6.370874541433925176e-01,5.800213029270602227e-01,2.121190536757909806e-01,1.255771706660291365e+00,-1.017763167698371385e+00,3.305905507404257371e+00
2.681787858572381555e+00,-9.872641171382235958e-01,3.133835819426663560e-01,-2.727118923336038780e-01,1.577163962768096450e+00,1.216261224799057405e+00,-6.845907171220402265e-01,-1.226241863794955922e+00,-1.235369864713238508e+00,-5.765980731257296377e-01,-7.828336227550787285e-01,-6.953382730705095494e-01,-1.862143863620938866e+00,6.904042698300724146e-01,6.459719779342912860e-01,2.670962232426634664e-01,1.214431026229790822e+00,-9.835353198560171650e-01,3.361476384033509568e+00
2.688458972648432255e+00,-9.954287596313137199e-01,3.051571506030900660e-01,-2.765520933916543189e-01,1.571968302116448113e+00,1.211600911736839370e+00,-6.969380868049507294e-01,-1.221458957088080055e+00,-1.230841189674435787e+00,-5.746332232395174877e-01,-7.748723990210533152e-01,-7.017856262031012538e-01,-1.839537162557261407e+00,7.434672392541640251e-01,7.116828391373755114e-01,3.219420176575841785e-01,1.172197049839024841e+00,-9.493972134586574629e-01,3.415804179856316125e+00
2.695130086724482954e+00,-1.003560316047740208e+00,2.969623908500746978e-01,-2.803779673883379231e-01,1.566824805424837486e+00,1.206898346544034384e+00,-7.091334450125961197e-01,-1.216322961754293441e+00,-1.225875016219572178e+00,-5.723029909793008185e-01,-7.671958327784740295e-01,-7.080055763382547829e-01,-1.816572221723156577e+00,7.962570235387211870e-01,7.771300366546258775e-01,3.766341495364877723e-01,1.129094941686984432e+00,-9.153621027297105250e-01,3.468874276202763340e+00
2.701801200800533653e+00,-1.011656437114876628e+00,2.888022152421282351e-01,-2.841870804003966411e-01,1.561731554582230341e+00,1.202155043862330963e+00,-7.211744299781763790e-01,-1.210835764525835856e+00,-1.220473182539411727e+00,-5.696084756085348921e-01,-7.598096302597259211e-01,-7.139988545264444042e-01,-1.793257478617841461e+00,8.487543647956405923e-01,8.422898267014057305e-01,4.311503963029397202e-01,1.085150309761505394e+00,-8.814431493482577373e-01,3.520672601260399937e+00
2.708472314876584353e+00,-1.019714786574579923e+00,2.806795235474739414e-01,-2.879770063318475293e-01,1.556686593983715783e+00,1.197372513164344454e+00,-7.330587365314507053e-01,-1.204999380314367263e+00,-1.214637684843270282e+00,-5.665509243993811506e-01,-7.527193254176023363e-01,-7.197662792961200262e-01,-1.769601462779329726e+00,9.009400940401510738e-01,9.071385805985319184e-01,4.854686089875351329e-01,1.040389193409479773e+00,-8.476534165525870801e-01,3.571185634298046807e+00
2.715143428952635052e+00,-1.027733042036257816e+00,2.725972016925143349e-01,-2.917453278996655075e-01,1.551687931689303745e+00,1.192552258172273838e+00,-7.447841167004548568e-01,-1.198815951591549078e+00,-1.208370676561212553e+00,-5.631317321123994191e-01,-7.459302770896671930e-01,-7.253087559774513693e-01,-1.745612792094648036e+00,9.527951390811882915e-01,9.716527937334646925e-01,5.395667209962200506e-01,9.948380507070995193e-01,-8.140058632890494472e-01,3.620400409656090890e+00
2.721814543028685751e+00,-1.035708895825618425e+00,2.645581207158241854e-01,-2.954896376157941096e-01,1.546733540601367807e+00,1.187695776281203264e+00,-7.563483802885012652e-01,-1.192287747717081903e+00,-1.201674467486643749e+00,-5.593524404178618070e-01,-7.394476662475408801e-01,-7.306272759872023403e-01,-1.721300169084248211e+00,1.004300532384152511e+00,1.035809094470600211e+00,5.934227568438597000e-01,9.485237456361339525e-01,-7.805133384089755211e-01,3.668304520501927790e+00
2.728485657104736450e+00,-1.043640055828773949e+00,2.565651357280533396e-01,-2.992075387651088603e-01,1.541821359660137558e+00,1.182804557987299221e+00,-7.677493954263223674e-01,-1.185417164214384478e+00,-1.194551522859629511e+00,-5.552147372589284480e-01,-7.332764933323485668e-01,-7.357229160750564656e-01,-1.696672377162120160e+00,1.055437418902769542e+00,1.099584253007327650e+00,6.470148408496876336e-01,9.014735350720222140e-01,-7.471885749162119339e-01,3.714886122349524200e+00
2.735156771180787150e+00,-1.051524246331325463e+00,2.486210848781507665e-01,-3.028966463789313779e-01,1.536949295056689868e+00,1.177880086321166253e+00,-7.789850890991770749e-01,-1.178206721994147665e+00,-1.187004462391336501e+00,-5.507204561569518653e-01,-7.274215756775990194e-01,-7.405968375317464325e-01,-1.671738276873250495e+00,1.106187063876558963e+00,1.162955190172217046e+00,7.003212057910062072e-01,8.537150555899710724e-01,-7.140441842679763340e-01,3.760133936341965466e+00
2.741827885256837849e+00,-1.059359208852109324e+00,2.407287883262819450e-01,-3.065545882037239989e-01,1.532115221462827526e+00,1.172923836286610344e+00,-7.900534476487971469e-01,-1.170659066525983283e+00,-1.179036059229972899e+00,-5.458715754592002867e-01,-7.218875450206592159e-01,-7.452502853593472310e-01,-1.646506802109943601e+00,1.156530860590654797e+00,1.225898986162037296e+00,7.533202015117883565e-01,8.052763100950017794e-01,-6.810926507315531175e-01,3.804037252296160077e+00
2.748498999332888548e+00,-1.067142702971229706e+00,2.328910472238480966e-01,-3.101790056645690186e-01,1.527316983277264173e+00,1.167937274305062667e+00,-8.009525172500131518e-01,-1.162776966958452229e+00,-1.170649238868663566e+00,-5.406702175293122137e-01,-7.166788451039964869e-01,-7.496845874041142554e-01,-1.620986956308652083e+00,1.206450338094494645e+00,1.288392889214029946e+00,8.059903034826072510e-01,7.561856542822729121e-01,-6.483463257994803719e-01,3.846585931508767153e+00
2.755170113408939248e+00,-1.074872507152061729e+00,2.251106427009751665e-01,-3.137675548230616229e-01,1.522552395887506904e+00,1.162921857665911940e+00,-8.116804043619623155e-01,-1.154563315187737693e+00,-1.161847077995693311e+00,-5.351186478808198643e-01,-7.117997293672981840e-01,-7.539011534522703784e-01,-1.595187808628866666e+00,1.255927168876143085e+00,1.350414324210177597e+00,8.583101213085616576e-01,7.064717829338549304e-01,-6.158174226657111561e-01,3.887770409322725662e+00
2.761841227484989947e+00,-1.082546419556865036e+00,2.173903348618704823e-01,-3.173179073292303753e-01,1.517819246946837008e+00,1.157879033982992745e+00,-8.222352761537383703e-01,-1.146021124875286512e+00,-1.152632803287587437e+00,-5.292192742540940964e-01,-7.072542587315229223e-01,-7.579014742891483358e-01,-1.569118490115700482e+00,1.304943176488854828e+00,1.411940901209985277e+00,9.102584071817094724e-01,6.561637160582667327e-01,-5.835180107653026305e-01,3.927581697453628173e+00
2.768512341561040646e+00,-1.090162258855675415e+00,2.097328617884161028e-01,-3.208277513671138337e-01,1.513115297665746928e+00,1.152810240657468288e+00,-8.326153609043993598e-01,-1.137153530414735325e+00,-1.143009790145516735e+00,-5.229746456371032748e-01,-7.030462994759405504e-01,-7.616871207221316276e-01,-1.542788189847749791e+00,1.353480343126551855e+00,1.472950423908490514e+00,9.618140642746474400e-01,6.052907848793355194e-01,-5.514600103801510222e-01,3.966011386075539491e+00
2.775183455637091345e+00,-1.097717865028139173e+00,2.021409385523813274e-01,-3.242947925936182640e-01,1.508438284117250561e+00,1.147716904347354072e+00,-8.428189483772254853e-01,-1.127963785848485667e+00,-1.132981561375536517e+00,-5.163874512303761044e-01,-6.991795212091080902e-01,-7.652597425678315801e-01,-1.516206151071841868e+00,1.401520817144983333e+00,1.533420898016180089e+00,1.012956155071881970e+00,5.538826176806009860e-01,-5.196551873131759480e-01,4.003051645665706815e+00
2.781854569713142045e+00,-1.105211100157946991e+00,1.946172562366246805e-01,-3.277167550702843046e-01,1.503785918555387457e+00,1.142600440443915621e+00,-8.528443901681623807e-01,-1.118455263734288607e+00,-1.122551785813193037e+00,-5.094605193566089651e-01,-6.956573949347601982e-01,-7.686210676039724188e-01,-1.489381667326284742e+00,1.449046920525192350e+00,1.593330539557519465e+00,1.063663909635621518e+00,5.019691255120911633e-01,-4.881151476334781858e-01,4.038695228607934062e+00
2.788525683789192744e+00,-1.112639849219550170e+00,1.871644809656552444e-01,-3.310913821875982044e-01,1.499155890746333153e+00,1.137462252555171416e+00,-8.626901000283581089e-01,-1.108631453962244162e+00,-1.111724276893046870e+00,-5.021968163153510689e-01,-6.924831912134785661e-01,-7.717729004864650744e-01,-1.462324078554226636e+00,1.496041156276143091e+00,1.652657783084873433e+00,1.113916733802718717e+00,4.495804877657795240e-01,-4.568513324947862664e-01,4.072935470554316595e+00
2.795196797865243443e+00,-1.120002020856809555e+00,1.797852529459205428e-01,-3.344164375814774881e-01,1.494545869311437070e+00,1.132303731996739948e+00,-8.723545541607461429e-01,-1.098495962522632929e+00,-1.100502991163697430e+00,-4.945994451832548267e-01,-6.896599784210168949e-01,-7.747171216321635523e-01,-1.435042767208738912e+00,1.542486215773154479e+00,1.711381289804565498e+00,1.163694217309425794e+00,3.967471376266398231e-01,-4.258750130296581338e-01,4.105766291545235092e+00
2.801867911941294143e+00,-1.127295548153271820e+00,1.724821855161767781e-01,-3.376897060415777752e-01,1.489953503081561381e+00,1.127126257290249622e+00,-8.818362914906296979e-01,-1.088052510225005598e+00,-1.088892026748890629e+00,-4.866716445603657126e-01,-6.871906211040741397e-01,-7.774556860678201176e-01,-1.407547154351220797e+00,1.588364986029040526e+00,1.769479955611976241e+00,1.212976141840788724e+00,3.434997474057959188e-01,-3.951972853216970671e-01,4.137182196887605912e+00
2.808539026017344842e+00,-1.134518389393732951e+00,1.652578642083107618e-01,-3.409089944110502701e-01,1.485376422462057366e+00,1.121931193669539528e+00,-8.911339139102061324e-01,-1.077304931369008845e+00,-1.076895621755346699e+00,-4.784167872629823126e-01,-6.850777784342920729e-01,-7.799906222457662075e-01,-1.379846695744779472e+00,1.633660556894666271e+00,1.826932919032430824e+00,1.261742489001356216e+00,2.898692137627173482e-01,-3.648290654581719528e-01,4.167178277791389718e+00
2.815210140093395541e+00,-1.141668528816778050e+00,1.581148458189493011e-01,-3.440721324774109191e-01,1.480812240807730440e+00,1.116719892594869812e+00,-9.002460864970305288e-01,-1.066257172367413020e+00,-1.064518152627923264e+00,-4.698383789636059182e-01,-6.833239027611859306e-01,-7.823240308268626375e-01,-1.351950877944131157e+00,1.678356228185857724e+00,1.883719569064910893e+00,1.309973448204133417e+00,2.358866428231002343e-01,-3.347810846652350403e-01,4.195750211764618598e+00
2.821881254169446240e+00,-1.148743977357975066e+00,1.510556574922259088e-01,-3.471769738541530259e-01,1.476258555807122175e+00,1.111493691275361240e+00,-9.091715377063795955e-01,-1.054913290321854769e+00,-1.051764132452799538e+00,-4.609400567785526537e-01,-6.819312382646816051e-01,-7.844580834312786521e-01,-1.323869214383713189e+00,1.722435516733430205e+00,1.939819552925396762e+00,1.357649424474512090e+00,1.815833351994635692e-01,-3.050638845280597700e-01,4.222894262767118434e+00
2.828552368245496940e+00,-1.155742773383414024e+00,1.440827958140308007e-01,-3.502213968527707610e-01,1.471712950875448511e+00,1.106253912199871792e+00,-9.179090595375229977e-01,-1.043277451551809509e+00,-1.038638209209333141e+00,-4.517255878037892414e-01,-6.809018197078910983e-01,-7.863950213576762494e-01,-1.295611241465541852e+00,1.765882163353317269e+00,1.995212783686936220e+00,1.404751046166148098e+00,1.269907709212422242e-01,-2.756878122980261914e-01,4.248607281123389257e+00
2.835223482321547639e+00,-1.162662983413275120e+00,1.371987259180956487e-01,-3.532033053448427329e-01,1.467172996555530018e+00,1.101001862676519671e+00,-9.264575076738902348e-01,-1.031353930077341552e+00,-1.025145163971310502e+00,-4.421988675996001983e-01,-6.802374712907042209e-01,-7.881371542713752065e-01,-1.267186514648469764e+00,1.808680139733688463e+00,2.049879447813395039e+00,1.451259172585666946e+00,7.214059428133301477e-02,-2.466630162891574329e-01,4.272886703195031721e+00
2.841894596397598338e+00,-1.169502702835121477e+00,1.304058806042441843e-01,-3.561206296138350047e-01,1.462636251926013653e+00,1.095738834381066562e+00,-9.348158015971735901e-01,-1.019147106056195851e+00,-1.011289909058299852e+00,-4.323639186247049127e-01,-6.799398056047232242e-01,-7.896868588621237528e-01,-1.238604604540421095e+00,1.850813655235979072e+00,2.103800012583974866e+00,1.497154901523140014e+00,1.706459860621334368e-02,-2.179994413659487318e-01,4.295730550813358306e+00
2.848565710473649037e+00,-1.176260056606622806e+00,1.237066594691398763e-01,-3.589713271962948760e-01,1.458100266016252089e+00,1.090466102914344759e+00,-9.429829246753587135e-01,-1.006661464175813370e+00,-9.970774861378433052e-01,-4.222248886204552631e-01,-6.800102226900448521e-01,-7.910465774720669696e-01,-1.209875092995220225e+00,1.892267163606918601e+00,2.156955233405625005e+00,1.542419576685367444e+00,-3.820528904359943301e-02,-1.897068245246105178e-01,4.317137430472790527e+00
2.855236824549699737e+00,-1.182933199947391101e+00,1.171034280498557678e-01,-3.617533837120974760e-01,1.453562579227109186e+00,1.085184927368945340e+00,-9.509579242247512276e-01,-9.939015920008759108e-01,-9.825130642792552216e-01,-4.117860489457844109e-01,-6.804499091943070344e-01,-7.922188166945646204e-01,-1.181007569215586805e+00,1.933025369598456944e+00,2.209326161010491951e+00,1.587034795028968714e+00,-9.363702323540434858e-02,-1.617946905698539606e-01,4.337106532285882388e+00
