time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
4.636424282855236889e+00,1.216823251249828708e+00,5.746000948599561120e-02,-4.238073073143905356e-01,9.085631066299753034e-01,7.725133450680227165e-02,-1.745099606333359255e+00,1.366857117653536013e-01,-1.099407821638989535e+00,1.091934470955325143e+00,1.488861399618676362e+00,1.955345815872044479e+00,-1.206116370195395859e+00,-2.820175354116891242e+00,-7.154796731819296207e-01,7.659386565084802534e-01,-4.002349188253347734e+00,-8.176009982642362672e-01,-2.551229893105765312e-01
4.643095396931287588e+00,1.217672234414702848e+00,5.010998799042495899e-02,-4.165061239097391232e-01,9.184058973391278080e-01,9.027721676798577954e-02,-1.753150839450906107e+00,1.178233907622231458e-01,-1.104102412320453031e+00,1.096918351995826990e+00,1.461930594878556589e+00,1.949774703371513818e+00,-1.207555879691323497e+00,-2.834610832871930608e+00,-6.919061402399198091e-01,7.281983921189265629e-01,-4.071296898595660352e+00,-8.526618763808326840e-01,-1.764810555927571745e-01
4.649766511007338288e+00,1.218395069811722520e+00,4.272917522304849058e-02,-4.091725335985910705e-01,9.280675047136204281e-01,1.032651514166523510e-01,-1.761209927563075039e+00,9.886753460264369187e-02,-1.108638698634059283e+00,1.101649863005415897e+00,1.434544044237053839e+00,1.943968836707821835e+00,-1.208471574460034725e+00,-2.848215595138219314e+00,-6.680211535698922232e-01,6.902795820225727796e-01,-4.138977946110890649e+00,-8.879790175936470575e-01,-9.808814383505382040e-02
4.656437625083388987e+00,1.218991152012753876e+00,3.531863413034418142e-02,-4.018082238780648074e-01,9.375449167773572956e-01,1.162135667360608415e-01,-1.769273381997192196e+00,7.982371673245652888e-02,-1.113014625549062719e+00,1.106127842189135402e+00,1.406710274607879452e+00,1.937926532205241026e+00,-1.208865211934102346e+00,-2.860980208594936069e+00,-6.438315373234692052e-01,6.521910217308801716e-01,-4.205369356607468134e+00,-9.235446180185880038e-01,-1.997307595905839506e-02
4.663108739159439686e+00,1.219459912978242411e+00,2.787944121562458549e-02,-3.944148897995776171e-01,9.468351789463969048e-01,1.291208799530700613e-01,-1.777337726445381572e+00,6.069757244023765708e-02,-1.117228183854813039e+00,1.110351186630145426e+00,1.378437964779886116e+00,1.931646159120290029e+00,-1.208738741558246677e+00,-2.872895565906170123e+00,-6.193442037534686584e-01,6.139415670316359375e-01,-4.270448573556797633e+00,-9.593506128217224038e-01,5.783540668493647452e-02
4.669779853235490386e+00,1.219800822462502543e+00,2.041268623142867417e-02,-3.869942335747382778e-01,9.559353950327641458e-01,1.419854975970397115e-01,-1.785399498243622762e+00,4.149479667350830514e-02,-1.121277410739256242e+00,1.114318852684592631e+00,1.349735942601980820e+00,1.925126141375025357e+00,-1.208094304212431469e+00,-2.883952889432079836e+00,-5.945661504438837230e-01,5.755401318130932697e-01,-4.334193466709654885e+00,-9.953886785003129845e-01,1.353086551271387439e-01
4.676450967311541085e+00,1.220013388404344257e+00,1.291947186810999543e-02,-3.795479641786532188e-01,9.648427282293036145e-01,1.548058158702561860e-01,-1.793455249646691563e+00,2.222114182394335780e-02,-1.125160390348900918e+00,1.118029856361871799e+00,1.320613182111016748e+00,1.918364959274634796e+00,-1.206934231556255677e+00,-2.894143735804226125e+00,-5.695044575203342951e-01,5.369956858623669005e-01,-4.396582340565021951e+00,-1.031650235312295383e+00,2.124181245662659645e-01
4.683122081387591784e+00,1.220097157302812985e+00,5.400913438757620755e-03,-3.720777969507448879e-01,9.735544020751782934e-01,1.675802210297490658e-01,-1.801501549098469379e+00,2.882415482541478280e-03,-1.128875254330102385e+00,1.121483273690123905e+00,1.291078800603725041e+00,1.911361151208320397e+00,-1.205261045294780065e+00,-2.903460000362853677e+00,-5.441662848422539334e-01,4.983172526386984713e-01,-4.457593942687782196e+00,-1.068126449853323834e+00,2.891353861311454221e-01
4.689793195463642483e+00,1.220051714577865098e+00,-2.141861439435774339e-03,-3.645854531931835285e-01,9.820677014016516715e-01,1.803070897804027739e-01,-1.809534982497087441e+00,-1.651552183435622823e-02,-1.132420182351565829e+00,1.124678241066788598e+00,1.261142055653644789e+00,1.904113315332504275e+00,-1.203077456366002940e+00,-2.911893921454053569e+00,-5.185588691780212978e-01,4.595139070221401223e-01,-4.517207471872024982e+00,-1.104808237780565250e+00,3.654321386109775638e-01
4.696464309539693183e+00,1.219876684915772724e+00,-9.707713167225628936e-03,-3.570726597670286773e-01,9.903799732577903692e-01,1.929847896792295237e-01,-1.817552154454401547e+00,-3.596675898723344922e-02,-1.135793402607943259e+00,1.127613955594068296e+00,1.230812342074143029e+00,1.896620111235388650e+00,-1.200386364050193500e+00,-2.919438084584744963e+00,-4.926895213642816795e-01,4.205947730382773586e-01,-4.575402586146602779e+00,-1.141686266682262474e+00,4.412802201491783372e-01
